user_id,amount,merchant_category,hour_of_day,is_international,avg_user_spend,is_fraud
1120,219.08723004662212,Luxury,16,0,45.51,0
1464,93.59797163209271,Restaurant,21,0,23.52,0
1477,269.55516413732494,Electronics,11,0,45.88,0
1256,21.10352220243394,Luxury,1,0,77.6,0
1391,211.89101892551528,Restaurant,2,1,47.61,0
1024,362.3624764755816,Luxury,3,0,88.55,0
1068,856.7264637792118,Pharmacy,10,0,22.11,1
1191,332.8583075549108,Electronics,15,0,92.51,0
1278,3083.41557325952,Travel,8,0,84.26,1
1377,223.46768852504428,Gas,20,0,99.25,0
1288,170.93328339344635,Restaurant,8,0,78.68,0
1412,489.98507668038934,Pharmacy,18,0,90.08,0
1340,373.3317487541595,Luxury,16,0,57.17,0
1474,245.92985321048047,Gas,4,0,42.85,0
1211,2965.180027210412,Grocery,5,0,99.32,1
1234,131.04997679554452,Travel,15,0,92.32,0
1048,261.2472355372717,Grocery,4,0,70.3,0
1122,446.177928719367,Gas,21,0,76.93,0
1371,346.19381725560055,Luxury,5,0,89.72,0
1207,126.85537882971344,Electronics,22,0,76.89,0
1369,157.24869703987932,Luxury,7,0,85.81,0
1153,363.9353733406031,Gas,10,0,35.02,0
1083,2571.3606376448784,Gas,5,1,84.34,1
1134,29.82065176660114,Grocery,17,0,23.45,0
1310,279.1234126808603,Grocery,12,1,35.02,0
1304,387.89185668051874,Travel,7,0,24.06,0
1163,5232.123471077615,Travel,14,0,36.19,1
1384,473.10142459201364,Gas,1,0,85.25,0
1390,337.07743108258325,Grocery,3,0,98.29,0
1455,4184.032157595624,Gas,0,0,33.08,1
1316,198.77234154611259,Gas,1,0,77.63,0
1292,1496.6999223103085,Pharmacy,2,1,30.0,1
1142,408.73987988562294,Restaurant,9,0,37.67,0
1497,7258.259250334241,Restaurant,18,0,58.18,1
1142,322.05837875156544,Electronics,22,0,51.2,0
1477,165.96525901896788,Grocery,1,0,44.68,0
1133,19.3136487759148,Travel,3,0,38.2,0
1158,345.8107395875329,Electronics,18,0,61.24,0
1432,457.0571918762741,Luxury,21,0,53.45,0
1352,1761.2233777586903,Electronics,5,0,70.1,1
1047,5489.402489808099,Electronics,21,0,37.59,1
1099,88.5137438700281,Travel,15,0,44.52,0
1447,129.67479541938536,Luxury,11,0,55.95,0
1373,91.7792546193951,Electronics,23,0,56.16,0
1440,2568.3224927420706,Travel,14,1,60.46,1
1328,373.08362514203924,Luxury,15,0,37.07,0
1464,324.72650861578126,Restaurant,10,0,25.57,0
1002,151.98674734334892,Electronics,17,0,83.68,0
1015,169.62769665399105,Pharmacy,12,0,89.4,0
1332,323.113134371411,Electronics,7,0,51.47,0
1284,401.92203785528153,Restaurant,1,0,25.0,0
1420,135.92585099368569,Restaurant,2,0,29.75,0
1405,132.28490182921632,Luxury,23,0,86.21,0
1286,358.41808301408554,Travel,14,0,28.98,0
1264,336.2351089087493,Luxury,13,0,60.03,0
1229,86.69172876795825,Electronics,0,1,45.95,0
1251,134.86600939585807,Restaurant,9,0,54.37,0
1104,272.4599338731544,Electronics,15,0,64.68,0
1166,115.29515124838377,Grocery,0,0,82.25,0
1388,493.9947425695421,Electronics,7,0,64.56,0
1450,118.27107152751516,Travel,14,0,49.84,0
1220,442.9864004356212,Grocery,15,0,90.91,0
1315,253.30512257723342,Travel,20,1,68.98,0
1055,249.4691465972899,Pharmacy,14,0,59.76,0
1307,7.549671642738023,Restaurant,21,0,36.84,0
1001,56.19288147724122,Pharmacy,15,1,93.15,0
1362,409.1991807401686,Travel,4,0,23.33,0
1437,1398.3486805415532,Pharmacy,11,0,54.34,1
1025,34.551180517367015,Restaurant,13,0,99.97,0
1291,20.173727867591385,Gas,7,0,25.97,0
1396,3780.6408417673006,Gas,22,0,95.82,1
1098,280.27867322357207,Travel,17,0,30.17,0
1467,122.15476287813966,Travel,4,0,38.47,0
1327,3982.8787719397874,Luxury,7,0,56.27,1
1060,140.60979844232958,Grocery,4,0,35.35,0
1225,260.58015008055406,Travel,14,1,33.28,0
1389,1033.8486382521821,Electronics,22,1,23.49,1
1011,422.49319473375914,Grocery,21,0,48.85,0
1268,80.41153509467453,Travel,2,0,97.74,0
1402,373.35736692120554,Pharmacy,1,0,56.48,0
1405,248.02236179954855,Grocery,20,0,66.33,0
1139,246.35115491730434,Electronics,6,0,84.77,0
1324,475.8079315525503,Restaurant,16,0,34.24,0
1208,65.02374333634182,Gas,11,0,37.14,0
1399,80.28468301330179,Grocery,21,1,40.26,0
1255,2867.3542502525097,Travel,1,1,99.41,1
1306,493.20232008166795,Electronics,9,0,75.33,0
1164,447.9621071944458,Electronics,10,0,79.35,0
1265,411.62740395197176,Electronics,12,0,60.56,0
1349,10.899680760405428,Grocery,14,0,70.3,0
1299,7047.066819909331,Travel,4,0,82.4,1
1151,170.71797722660156,Gas,2,0,20.68,0
1260,423.87179128717827,Restaurant,17,0,97.6,0
1046,463.8699068698812,Luxury,17,0,21.85,0
1488,9.016237623488902,Luxury,20,0,85.25,0
1364,453.66791456643404,Pharmacy,15,0,76.32,0
1391,1804.5245494927922,Pharmacy,6,1,39.11,1
1144,149.76736321718,Restaurant,16,0,27.02,0
1320,298.8637350005347,Gas,11,1,64.35,0
1006,452.5871781296697,Luxury,23,0,41.45,0
1452,184.79659164247997,Electronics,11,0,35.91,0
1282,326.57517587627046,Restaurant,22,0,67.08,0
1099,1688.560869270891,Pharmacy,2,0,49.85,1
1241,292.6563751127823,Pharmacy,8,0,28.62,0
1251,1140.925015142948,Luxury,0,0,30.28,1
1018,137.1341163852433,Grocery,7,0,46.61,0
1169,7046.807604416152,Travel,4,0,54.03,1
1262,3974.0365891972656,Grocery,5,0,97.38,1
1321,5849.061410148615,Electronics,16,0,95.46,1
1025,19.934641620806346,Electronics,22,0,36.73,0
1436,145.77579358497582,Grocery,14,1,97.2,0
1380,91.97902896714135,Gas,5,1,48.85,0
1429,206.7867808220176,Pharmacy,11,0,46.35,0
1404,1954.8781561766393,Pharmacy,19,1,50.05,1
1237,499.353813485799,Gas,23,0,59.22,0
1243,98.07631933699088,Grocery,14,0,27.18,0
1063,973.7048304966786,Gas,2,1,25.63,1
1153,379.7889105427345,Pharmacy,16,0,53.79,0
1047,288.61180247413836,Luxury,13,0,63.7,0
1218,412.15606912639794,Restaurant,22,0,74.52,0
1156,421.291135248017,Pharmacy,1,1,98.83,0
1448,389.9992232311543,Restaurant,6,0,54.08,0
1383,4347.58846546387,Luxury,1,0,30.57,1
1241,1382.7826166275465,Electronics,15,0,60.56,1
1369,492.7080369616515,Travel,1,0,34.35,0
1371,163.81131133490157,Grocery,16,0,55.86,0
1311,239.23859799887543,Luxury,20,0,40.93,0
1155,3577.970139330225,Travel,9,1,56.75,1
1386,357.62144087728996,Travel,5,0,55.1,0
1069,251.19586031087502,Luxury,14,0,24.72,0
1197,5592.135184968125,Electronics,12,0,20.77,1
1188,331.26679546062235,Grocery,21,1,30.66,1
1132,482.8957879636798,Grocery,0,0,95.61,0
1063,2556.371735941859,Travel,0,1,77.14,1
1444,215.14857670228835,Travel,20,0,37.16,0
1409,295.4630202022592,Gas,15,1,29.87,0
1265,109.48680906070321,Pharmacy,10,0,91.17,0
1287,450.0646314951062,Restaurant,16,0,91.61,0
1205,93.37349436330724,Electronics,13,0,38.53,0
1399,366.72015245350536,Electronics,19,0,85.38,0
1231,268.9286166687579,Electronics,3,0,22.37,1
1294,3923.5906743604096,Grocery,2,0,32.66,1
1150,1762.0590722802208,Electronics,19,0,72.26,1
1140,7.023793301451153,Gas,20,0,94.03,0
1143,472.7680701118307,Pharmacy,4,0,49.19,0
1025,201.47874261960985,Pharmacy,7,0,90.62,0
1500,247.31381115257489,Electronics,20,0,50.09,0
1272,371.83942252981427,Grocery,21,0,92.14,0
1447,481.7724199701136,Electronics,7,0,78.37,0
1045,136.64374513155013,Grocery,12,0,31.52,0
1369,255.85332368322113,Travel,12,0,75.01,0
1183,12.403277112536301,Travel,13,0,94.68,0
1098,165.8121726642594,Luxury,6,0,27.18,0
1176,194.29462385642861,Restaurant,23,0,39.85,0
1382,464.4776597269406,Grocery,2,0,79.03,0
1122,251.907388408672,Gas,5,0,34.33,0
1158,110.03210303418176,Gas,9,0,28.38,0
1121,102.96253801229054,Luxury,13,0,80.62,0
1242,65.17522266757842,Pharmacy,3,0,31.46,0
1216,484.38702672435636,Gas,9,0,78.6,0
1001,424.126874534409,Travel,7,0,69.98,0
1175,496.77733333411805,Grocery,4,0,34.75,0
1451,242.7570394274957,Gas,15,0,42.76,0
1313,254.20929889322784,Electronics,7,0,25.32,0
1347,454.9482536213278,Grocery,3,0,55.4,0
1058,442.2389841204082,Travel,10,0,46.64,0
1285,412.6923262482102,Electronics,18,0,59.24,0
1026,140.36107987802777,Grocery,17,1,50.33,0
1199,43.23165783119812,Restaurant,15,0,34.73,0
1033,274.2225974629658,Grocery,15,0,30.98,0
1103,479.7374051487779,Gas,14,0,61.63,0
1195,393.9393431874541,Restaurant,17,0,91.53,0
1285,1517.7026519092997,Grocery,5,0,79.88,1
1237,268.426826085308,Travel,12,0,63.53,0
1144,388.37840639578735,Grocery,15,0,83.39,0
1423,311.3634488602072,Pharmacy,18,0,99.91,0
1153,56.32536775652557,Grocery,17,0,58.58,0
1125,129.00886986672245,Grocery,8,1,43.65,0
1359,11.95998621105885,Luxury,4,0,59.0,0
1407,207.82812305176526,Electronics,4,0,64.08,0
1166,324.3964132092334,Gas,9,0,54.63,0
1094,1439.6936044462718,Electronics,0,0,80.08,1
1395,392.0648189905865,Travel,20,0,23.96,0
1042,355.5403775573024,Gas,22,0,61.38,0
1011,214.3175641644869,Restaurant,9,0,67.36,0
1158,125.54466341004947,Gas,22,0,29.75,0
1013,82.90984307501206,Electronics,16,0,89.6,0
1078,482.12715425888695,Luxury,0,0,41.29,0
1299,635.9457647300771,Restaurant,20,0,53.34,1
1406,312.52179866138647,Luxury,19,0,46.86,0
1300,403.5750033129553,Travel,21,0,66.93,0
1295,100.80899966664838,Electronics,9,0,85.62,0
1221,190.6223627887329,Luxury,20,0,70.18,0
1252,396.14120891008366,Restaurant,1,1,78.44,0
1272,242.21742365646463,Electronics,11,0,52.34,0
1309,378.06112285354226,Electronics,9,0,37.22,0
1460,482.4847478669432,Pharmacy,5,0,36.94,0
1157,6.242327740224453,Pharmacy,13,1,98.67,0
1089,164.67473635986028,Luxury,11,1,54.42,0
1067,2577.8940328104586,Electronics,14,0,59.7,1
1436,397.8968760701889,Pharmacy,8,0,84.66,0
1153,116.8776823929042,Pharmacy,18,0,62.86,0
1024,35.698062624091236,Electronics,2,1,45.89,0
1001,1650.0019377974268,Restaurant,5,1,59.72,1
1171,221.6590637839589,Luxury,11,0,73.35,0
1280,2694.728543770064,Pharmacy,12,0,60.97,1
1106,140.87731720954818,Travel,23,0,93.27,0
1108,42.00527856930484,Pharmacy,21,0,34.54,0
1138,172.97322765765125,Pharmacy,8,0,81.02,0
1023,317.2288917649626,Electronics,12,0,97.92,0
1390,475.2004907424782,Restaurant,19,0,59.96,0
1424,111.51801952946813,Grocery,6,0,61.01,0
1083,920.4928767005997,Restaurant,20,0,50.17,1
1089,282.70465127187254,Grocery,22,0,51.12,0
1393,2622.561454355548,Luxury,20,1,72.49,1
1110,332.00727592354104,Luxury,8,0,75.87,0
1166,3076.841721448368,Luxury,2,1,48.93,1
1134,317.47712000522404,Pharmacy,7,1,65.59,0
1288,357.53818152548655,Gas,22,0,28.39,1
1011,484.922768621282,Travel,14,0,57.32,0
1018,377.50197407505556,Gas,11,0,65.35,0
1300,234.45605803853633,Luxury,4,0,91.03,0
1015,1451.8002344052472,Luxury,10,1,46.43,1
1087,135.54960616034543,Pharmacy,6,0,46.02,0
1210,355.08342967084815,Grocery,1,0,29.47,0
1244,132.12488389047547,Luxury,12,0,91.23,0
1176,3604.930657094474,Luxury,3,1,38.32,1
1183,337.78787017395837,Grocery,14,1,57.96,0
1021,252.40020642788988,Grocery,6,0,52.37,0
1190,368.1599811288303,Electronics,0,0,97.4,0
1390,58.678880613838274,Grocery,8,0,37.0,0
1242,2530.029195626393,Travel,6,0,61.11,1
1025,340.6124048516596,Luxury,19,1,33.31,0
1328,476.7019737768243,Pharmacy,5,0,97.39,0
1374,381.8142211432166,Grocery,8,0,49.91,0
1352,3903.334550359271,Travel,4,1,87.22,1
1364,116.6320476602602,Electronics,12,0,25.6,0
1182,406.0779249005072,Gas,14,0,34.24,0
1354,413.4598655429228,Luxury,9,0,67.2,0
1190,316.70136141572937,Grocery,17,1,86.52,0
1492,393.40941062335344,Travel,10,0,88.09,0
1145,286.94155799625895,Restaurant,3,0,55.09,0
1329,370.4951314327875,Electronics,4,0,20.71,0
1249,3517.773856254633,Gas,20,1,27.05,1
1236,2321.5709994279564,Luxury,20,1,24.28,1
1196,110.94250443362114,Travel,19,0,40.92,0
1303,400.71638208834514,Restaurant,16,1,53.99,0
1460,1359.6580570584401,Luxury,5,1,68.52,1
1288,4837.227338347479,Grocery,8,0,44.6,1
1104,142.48898248828596,Gas,3,0,37.48,0
1015,47.6864663441927,Pharmacy,16,0,71.58,0
1398,18.780283743023922,Pharmacy,11,0,34.94,0
1350,3360.8205688361368,Electronics,15,1,90.81,1
1422,375.8966715008236,Gas,7,0,70.59,0
1349,357.4868676915288,Grocery,7,0,77.69,0
1270,5662.228025335794,Electronics,23,0,85.84,1
1153,488.61388591709243,Travel,12,0,26.32,0
1348,351.2119911208825,Pharmacy,9,1,30.45,0
1111,81.2300211030603,Grocery,13,0,45.09,0
1462,237.60494395021496,Pharmacy,2,0,87.66,0
1045,394.1863889764,Travel,14,0,35.0,0
1097,545.5089923611979,Gas,8,0,25.29,1
1416,236.40244482439337,Gas,16,1,83.49,0
1086,196.452775438954,Travel,4,0,22.19,0
1145,157.0835650370126,Pharmacy,16,1,51.83,0
1049,4627.275785085732,Luxury,9,0,91.38,1
1288,10.927982310480463,Restaurant,5,0,70.66,0
1434,204.33396293547167,Gas,19,0,22.01,0
1017,389.1209287301411,Grocery,17,0,39.53,0
1496,57.28379826932027,Pharmacy,2,1,59.58,0
1234,265.2058637330358,Restaurant,13,0,53.63,0
1238,286.02812965050924,Pharmacy,5,0,48.93,0
1025,225.47462836188538,Pharmacy,16,0,48.78,0
1113,356.7633032321255,Luxury,21,0,83.16,0
1290,403.61807059912877,Pharmacy,9,0,77.71,0
1203,176.197575003118,Grocery,18,0,73.73,0
1175,255.44271414254595,Grocery,19,0,34.76,0
1457,4785.957264417348,Pharmacy,6,0,53.2,1
1435,216.30774182867603,Restaurant,11,0,27.21,0
1431,40.76235114711036,Luxury,18,0,20.95,0
1228,484.87618198031817,Grocery,21,1,99.59,0
1192,3842.065883703557,Travel,18,0,78.91,1
1334,49.05969220948072,Luxury,5,0,43.02,0
1144,3009.4341844590463,Gas,2,0,79.53,1
1229,249.81542390265028,Pharmacy,2,1,42.3,0
1346,3591.6731253796434,Travel,2,0,70.35,1
1014,153.78076767155682,Grocery,12,0,49.46,0
1249,447.5989142364402,Restaurant,2,0,28.56,0
1344,259.6410661738031,Grocery,17,0,72.88,0
1233,231.7675268657726,Electronics,16,0,48.57,0
1491,36.067741293902145,Grocery,20,0,87.01,0
1070,225.63074362043724,Travel,0,1,59.05,0
1458,70.04416630677275,Luxury,19,0,85.54,0
1468,384.78653683456054,Pharmacy,10,0,39.58,0
1041,37.758609523655515,Electronics,12,0,40.37,0
1387,203.0312503703443,Luxury,23,0,89.33,0
1076,393.04692612521995,Electronics,6,0,92.17,0
1415,98.98834100088523,Luxury,8,0,67.42,0
1083,482.5930008035794,Restaurant,9,0,58.87,0
1455,246.5872531704481,Gas,23,0,38.64,0
1475,403.1600188054,Grocery,8,0,53.59,0
1114,79.14384735220348,Grocery,1,0,58.2,0
1076,70.64301728809761,Electronics,16,0,20.53,0
1003,165.0548823051946,Travel,18,0,99.16,0
1116,448.0846498809492,Electronics,10,0,54.33,0
1371,130.790817759489,Gas,19,0,79.84,0
1088,165.06363409893814,Luxury,22,0,22.17,0
1405,1363.4187376332222,Grocery,19,0,95.08,1
1466,359.7799767252852,Luxury,9,0,47.81,0
1003,232.55074917907504,Travel,6,1,38.37,0
1198,245.39469750120958,Restaurant,5,0,79.49,0
1110,365.14736666123963,Grocery,11,0,57.47,0
1069,414.28448131600237,Electronics,19,0,76.94,0
1332,406.51082843921097,Electronics,1,0,29.22,0
1252,124.70761926876216,Luxury,0,0,69.44,0
1414,1459.1150243237862,Luxury,0,1,34.33,1
1421,223.6919297381166,Grocery,2,0,88.83,0
1155,3899.210131640062,Pharmacy,8,1,73.13,1
1141,149.8337019451504,Grocery,1,0,95.21,0
1061,295.0674812744154,Grocery,0,0,20.89,0
1256,3028.0824040966436,Grocery,18,1,34.77,1
1379,197.5908703928721,Pharmacy,18,0,59.73,0
1129,261.95082624112473,Pharmacy,19,0,58.21,0
1207,3216.3717177365234,Luxury,5,0,60.09,1
1453,3117.5755932159223,Restaurant,8,1,89.82,1
1267,449.16694001985405,Grocery,11,0,91.1,0
1401,51.426962142241514,Pharmacy,3,0,59.48,0
1001,984.6628656501248,Grocery,20,0,74.21,1
1051,350.80945397362274,Electronics,18,0,98.39,0
1420,163.8794888528284,Travel,21,0,86.92,0
1334,459.7740655082328,Restaurant,1,0,74.87,0
1168,408.52746397398005,Travel,19,0,22.61,0
1224,219.8680210297172,Electronics,1,1,79.22,0
1478,292.9936788623829,Pharmacy,22,0,36.62,0
1093,372.90522324925576,Travel,14,0,41.1,0
1180,152.20603378745378,Grocery,21,0,62.83,0
1049,493.43920159007666,Travel,17,0,25.09,0
1230,480.7713082358563,Gas,20,0,60.54,0
1470,3270.824235280616,Electronics,16,0,93.01,1
1423,483.37445884395316,Electronics,12,1,23.88,0
1312,346.5840033567418,Gas,0,0,85.78,0
1112,244.6726687189547,Restaurant,0,0,41.22,0
1242,229.58323002615444,Luxury,19,0,52.09,0
1274,363.4142226559116,Gas,10,0,30.55,0
1428,183.20173547115004,Gas,16,0,45.11,0
1147,1359.3667496894884,Electronics,0,0,89.42,1
1485,283.81561522108115,Grocery,3,0,21.04,0
1258,251.8931309717663,Gas,8,0,63.42,0
1309,4222.354687899422,Restaurant,2,1,75.94,1
1037,167.42483097986758,Travel,10,0,30.14,0
1106,432.6746237478397,Electronics,13,0,68.3,0
1234,2214.027338076905,Restaurant,17,1,57.48,1
1076,7717.6509366433365,Electronics,17,1,76.31,1
1388,272.8164062536622,Restaurant,3,0,84.98,0
1483,136.76091672572414,Grocery,16,0,86.76,0
1077,163.24373628937323,Pharmacy,5,0,29.13,0
1427,4563.785202262492,Gas,4,0,39.26,1
1490,165.18904753763192,Electronics,11,0,74.63,0
1301,343.9291274889171,Restaurant,6,0,56.29,0
1217,133.40227122634178,Gas,3,0,48.95,0
1065,362.4129410561735,Pharmacy,21,0,96.02,0
1107,21.768840526934248,Pharmacy,14,1,48.91,0
1151,395.4443137329943,Pharmacy,19,1,39.36,0
1266,260.80960781971066,Electronics,16,1,40.48,0
1033,90.52491976713745,Pharmacy,17,1,98.5,0
1491,2054.1610389070474,Pharmacy,1,0,75.59,1
1285,270.7902633513942,Electronics,12,0,53.16,0
1087,488.6918462316467,Restaurant,13,0,52.88,0
1020,366.93956365334,Grocery,6,0,33.68,0
1235,113.03936304480574,Restaurant,16,1,52.64,0
1448,464.2653846186526,Gas,1,1,57.15,0
1137,352.44679595704395,Electronics,21,0,27.01,0
1104,420.0831684491879,Travel,10,0,22.09,0
1145,314.4238672270359,Electronics,14,0,22.11,0
1306,3644.950543192794,Electronics,3,0,93.43,1
1081,367.23062671313676,Pharmacy,18,1,50.07,0
1135,249.15378435279015,Luxury,7,0,85.52,0
1222,447.08243310751425,Travel,12,1,56.15,0
1475,257.9849506845504,Luxury,15,0,76.58,0
1477,456.7310840846904,Luxury,10,1,73.31,0
1008,338.99883948853625,Restaurant,10,1,47.75,0
1453,1873.2020195015407,Restaurant,2,1,50.0,1
1309,395.2366454589342,Restaurant,1,0,86.06,0
1268,5019.384449766462,Restaurant,11,0,89.6,1
1190,337.9370975256393,Gas,16,0,50.28,0
1175,424.2782524292825,Restaurant,13,0,91.73,0
1088,203.00193287812087,Electronics,19,1,66.62,0
1167,161.98940949590025,Grocery,13,0,51.51,0
1279,449.3389074409514,Pharmacy,4,0,47.38,0
1230,401.5808689376275,Restaurant,11,0,31.54,0
1391,442.4862944541787,Electronics,13,1,97.79,0
1401,1464.1015358011791,Travel,3,0,70.17,1
1462,3257.792703840045,Grocery,1,0,48.61,1
1056,466.52875570901796,Travel,14,0,99.7,0
1001,2717.330660360581,Travel,11,0,66.93,1
1176,383.8496126974451,Gas,13,0,42.3,0
1075,14.732739991002932,Restaurant,2,0,96.18,0
1356,372.03540591502644,Pharmacy,20,1,81.12,0
1047,2675.3026767800025,Restaurant,1,0,20.94,1
1250,362.5810600076722,Travel,16,0,38.58,0
1127,134.6328192436848,Luxury,1,0,46.36,0
1079,525.8969194317942,Grocery,14,1,30.64,1
1351,1916.9549161563666,Restaurant,12,0,50.49,1
1019,104.09495499767313,Pharmacy,6,0,73.57,0
1476,95.07403658758851,Travel,22,0,39.54,0
1459,2951.5788065545244,Pharmacy,13,1,94.62,1
1436,2746.6564014017335,Restaurant,4,1,83.52,1
1446,334.6131844982942,Gas,23,0,39.43,0
1313,5068.330806606855,Travel,0,0,47.38,1
1329,206.55341891431425,Restaurant,6,0,71.68,0
1224,7731.099694294619,Grocery,11,0,49.37,1
1389,283.639284258077,Gas,17,0,22.0,0
1442,254.7793879186713,Gas,18,0,31.63,0
1272,52.47858540848299,Restaurant,5,0,57.89,0
1267,219.33191291588562,Grocery,20,0,97.86,0
1011,2142.944580934754,Travel,12,1,34.79,1
1457,84.61806260427738,Travel,20,0,97.36,0
1254,2879.880795776745,Luxury,0,0,92.12,1
1460,11.394295834931059,Gas,6,0,23.61,0
1088,2529.860162296622,Restaurant,1,1,28.51,1
1117,176.41295978090488,Luxury,11,1,49.78,0
1097,884.8107587128027,Pharmacy,5,0,41.18,1
1344,196.61012530933036,Electronics,4,0,31.17,0
1325,77.42596983311306,Travel,6,0,81.0,0
1497,2245.56353705587,Pharmacy,18,1,50.39,1
1245,57.31299037446392,Luxury,8,1,61.46,0
1312,302.1565983941877,Pharmacy,8,0,85.77,0
1450,175.4682584948785,Restaurant,22,0,96.95,0
1323,3374.893754134042,Gas,4,0,31.94,1
1307,3628.711002149143,Travel,10,1,81.39,1
1250,293.68570237548516,Gas,14,0,68.18,0
1149,167.7721258448659,Gas,2,0,99.87,0
1105,77.75861300780394,Grocery,2,0,86.76,0
1339,316.3521687037787,Electronics,5,0,58.11,0
1233,186.25405119059914,Grocery,9,0,68.3,0
1345,1405.0532949508133,Grocery,7,0,86.1,1
1175,58.46156974985937,Luxury,14,0,74.11,0
1244,389.34189254990997,Electronics,10,0,31.72,0
1457,184.32659047385326,Electronics,19,0,89.79,0
1089,282.7637101645528,Luxury,23,0,26.23,0
1374,373.65253587278,Gas,20,1,94.5,0
1034,306.2965014534494,Pharmacy,11,0,87.05,0
1290,321.09529413929477,Electronics,14,0,30.28,0
1291,2099.3838423657694,Gas,12,1,60.75,1
1167,7088.746454181629,Restaurant,6,0,43.69,1
1260,3650.9351449497276,Travel,3,0,88.99,1
1447,270.14391590419575,Pharmacy,15,1,96.02,0
1083,152.74034908679164,Restaurant,7,0,26.32,0
1254,76.61949813083622,Restaurant,18,0,58.75,0
1107,358.279704105771,Pharmacy,4,1,78.18,0
1100,2124.2386728517477,Luxury,18,0,97.75,1
1192,1778.0499109320992,Pharmacy,1,1,73.18,1
1329,2622.680268585918,Grocery,22,1,70.8,1
1315,3119.406390874749,Grocery,16,1,60.11,1
1438,40.79958710437181,Electronics,9,0,83.64,0
1498,86.58524806482856,Pharmacy,9,0,83.32,0
1206,2382.1619812997706,Gas,1,1,37.98,1
1121,233.37028070878864,Restaurant,18,0,87.52,0
1314,31.72506210577665,Pharmacy,1,0,98.54,0
1242,349.65433771928264,Pharmacy,4,0,57.93,0
1379,77.86746385023434,Grocery,18,1,51.14,0
1430,1930.573874795959,Gas,2,0,94.5,1
1083,2795.451309932843,Pharmacy,0,1,79.96,1
1308,87.47677533584198,Electronics,5,0,53.76,0
1350,444.60312678247806,Restaurant,14,0,79.14,0
1336,327.21652605200325,Travel,23,0,77.53,0
1441,1838.5956835246982,Electronics,3,1,52.51,1
1362,331.5525807432734,Restaurant,10,0,30.21,0
1101,474.47664981122875,Restaurant,8,0,22.13,0
1338,7387.3033643726885,Travel,23,0,20.07,1
1442,429.3277391013684,Grocery,23,1,90.69,0
1290,53.8566756932017,Restaurant,4,0,31.35,0
1269,338.947880401499,Travel,23,0,28.47,0
1392,372.5288258771193,Pharmacy,14,1,40.34,0
1176,383.14188288217616,Restaurant,22,0,53.26,0
1293,431.5177948527435,Luxury,18,0,75.62,0
1453,215.66104085653524,Grocery,4,0,51.3,0
1089,17.08827484881593,Pharmacy,9,0,33.57,0
1350,35.883437597164956,Grocery,3,0,88.72,0
1248,48.8209612648893,Pharmacy,12,0,72.38,0
1145,331.95422753041845,Pharmacy,7,0,20.46,0
1096,394.3546619508823,Restaurant,19,1,56.02,0
1359,461.36310005391925,Electronics,8,0,26.14,0
1447,2467.0287282324416,Grocery,4,0,61.45,1
1484,3548.4908758100846,Pharmacy,6,1,91.55,1
1469,3467.592059881617,Restaurant,1,0,24.84,1
1179,315.6336296347464,Travel,15,0,68.34,0
1353,3119.079539493695,Travel,2,0,50.69,1
1488,493.4147192958399,Pharmacy,22,0,44.92,0
1228,79.38270817119435,Grocery,23,0,92.73,0
1394,426.43003624183086,Grocery,6,0,73.18,0
1391,64.45986391411361,Electronics,12,0,73.58,0
1031,215.03866270623368,Grocery,1,1,53.74,0
1220,471.35527762780424,Grocery,14,0,50.96,0
1144,37.00963110949651,Pharmacy,9,0,27.77,0
1000,177.5878766143669,Electronics,6,0,48.79,0
1417,295.3531151044094,Restaurant,1,0,98.72,0
1319,830.735873543686,Restaurant,7,0,36.98,1
1302,3990.6425191589274,Pharmacy,13,1,41.47,1
1411,238.68653065707855,Grocery,5,0,45.86,0
1378,215.13262297840282,Electronics,4,0,98.39,0
1464,344.0066934726938,Restaurant,13,0,67.12,0
1487,51.3892095285464,Electronics,7,0,20.85,0
1360,236.4333875555376,Gas,14,0,25.57,0
1488,21.764781494803092,Pharmacy,20,0,92.83,0
1358,147.82921499243633,Travel,23,0,20.56,0
1366,133.20264467533235,Pharmacy,19,0,93.61,0
1078,468.6563937859126,Luxury,3,0,38.68,0
1417,182.56987711603855,Gas,13,0,32.8,0
1475,2947.743105559748,Grocery,4,0,58.09,1
1007,381.86739061412305,Restaurant,23,0,60.3,0
1227,214.77218139097425,Pharmacy,0,0,63.13,0
1297,99.4778045060289,Travel,6,0,74.66,0
1068,7063.564995365727,Pharmacy,22,0,45.86,1
1451,467.59868895702556,Electronics,1,0,63.4,0
1354,838.63158172566,Luxury,22,1,78.71,1
1474,261.1168981606991,Travel,22,0,53.24,0
1223,31.300063944183222,Gas,13,0,61.75,0
1172,21.814181597408435,Restaurant,7,0,28.38,0
1253,457.10619313046055,Electronics,19,0,49.67,0
1196,385.5557603131954,Grocery,13,0,34.66,0
1402,312.35069692794286,Grocery,18,0,48.51,0
1331,460.0476967533281,Electronics,4,0,65.9,0
1084,174.1232376062909,Travel,18,0,38.04,0
1326,201.56162460566046,Travel,19,0,89.75,0
1407,27.868215517665114,Grocery,11,0,22.73,0
1124,438.0045189458073,Travel,2,0,72.23,0
1342,243.67401209587246,Gas,7,0,46.33,0
1147,391.4222711077847,Travel,7,0,56.88,0
1398,445.36506772933257,Electronics,5,0,51.69,0
1090,1071.624088214054,Luxury,6,0,41.87,1
1387,6207.453897181917,Gas,21,1,85.68,1
